,Ligand,PDB_Crystal,Run,Binding_Energy
0,GIT,GIT_7l4u,52,-2.69
0,GIT,GIT_7l4u,31,-2.6
0,GIT,GIT_7l4u,6,-2.4
0,GIT,GIT_7l4u,10,-2.4
0,GIT,GIT_7l4u,77,-2.39
0,GIT,GIT_7l4u,38,-2.38
0,GIT,GIT_7l4u,8,-2.3
0,GIT,GIT_7l4u,21,-2.25
0,GIT,GIT_7l4u,81,-2.25
0,GIT,GIT_7l4u,37,-2.15
0,GIT,GIT_7l4u,58,-2.08
0,GIT,GIT_7l4u,93,-2.06
0,GIT,GIT_7l4u,25,-1.98
0,GIT,GIT_7l4u,75,-1.94
0,GIT,GIT_7l4u,53,-1.83
0,GIT,GIT_7l4u,69,-1.73
0,GIT,GIT_7l4u,19,-1.63
0,GIT,GIT_7l4u,74,-1.31
0,GIT,GIT_7l4u,94,-1.2
0,GIT,GIT_7l4u,60,-1.19
0,GIT,GIT_7l4u,18,-1.1
0,GIT,GIT_7l4u,13,-1.04
0,GIT,GIT_7l4u,20,-0.94
0,GIT,GIT_7l4u,62,-0.6
0,GIT,GIT_7l4u,48,-0.25
0,GIT,GIT_7l4u,92,-0.1
0,GIT,GIT_7l4u,1,0.05
0,GIT,GIT_7l4u,54,0.74
0,GIT,GIT_7l4u,83,2.0
0,GIT,GIT_7l4u,11,2.58
0,GIT,GIT_7l4u,46,4.66
0,GIT,GIT_7l4u,99,16800000.0
0,GIT,GIT_7l4u,85,-3.1
0,GIT,GIT_7l4u,82,-2.93
0,GIT,GIT_7l4u,63,-2.91
0,GIT,GIT_7l4u,30,-2.81
0,GIT,GIT_7l4u,70,-2.71
0,GIT,GIT_7l4u,56,-2.71
0,GIT,GIT_7l4u,100,-2.68
0,GIT,GIT_7l4u,88,-2.61
0,GIT,GIT_7l4u,67,-2.48
0,GIT,GIT_7l4u,26,-2.43
0,GIT,GIT_7l4u,44,-2.23
0,GIT,GIT_7l4u,16,-2.15
0,GIT,GIT_7l4u,32,-1.67
0,GIT,GIT_7l4u,97,-1.5
0,GIT,GIT_7l4u,29,-1.01
0,GIT,GIT_7l4u,95,-0.41
0,GIT,GIT_7l4u,73,0.88
0,GIT,GIT_7l4u,55,0.91
0,GIT,GIT_7l4u,87,1.54
0,GIT,GIT_7l4u,72,1.99
0,GIT,GIT_7l4u,27,2.17
0,GIT,GIT_7l4u,71,2.28
0,GIT,GIT_7l4u,43,2.63
0,GIT,GIT_7l4u,49,3.55
0,GIT,GIT_7l4u,89,4.91
0,GIT,GIT_7l4u,68,5.09
0,GIT,GIT_7l4u,47,0.36
0,GIT,GIT_7l4u,76,6.38
0,GIT,GIT_7l4u,12,9.26
0,GIT,GIT_3N0T,21,2.07
0,GIT,GIT_3N0T,47,2.09
0,GIT,GIT_3N0T,11,2.19
0,GIT,GIT_3N0T,45,2.25
0,GIT,GIT_3N0T,81,2.33
0,GIT,GIT_3N0T,56,2.35
0,GIT,GIT_3N0T,76,2.36
0,GIT,GIT_3N0T,92,2.41
0,GIT,GIT_3N0T,52,2.42
0,GIT,GIT_3N0T,41,2.43
0,GIT,GIT_3N0T,90,2.44
0,GIT,GIT_3N0T,96,2.49
0,GIT,GIT_3N0T,51,2.49
0,GIT,GIT_3N0T,34,2.5
0,GIT,GIT_3N0T,53,2.53
0,GIT,GIT_3N0T,27,2.59
0,GIT,GIT_3N0T,16,2.6
0,GIT,GIT_3N0T,66,2.65
0,GIT,GIT_3N0T,85,2.68
0,GIT,GIT_3N0T,54,2.69
0,GIT,GIT_3N0T,88,2.7
0,GIT,GIT_3N0T,24,2.73
0,GIT,GIT_3N0T,10,2.78
0,GIT,GIT_3N0T,32,2.84
0,GIT,GIT_3N0T,18,2.84
0,GIT,GIT_3N0T,29,2.94
0,GIT,GIT_3N0T,36,3.01
0,GIT,GIT_3N0T,38,3.04
0,GIT,GIT_3N0T,48,3.11
0,GIT,GIT_3N0T,26,3.14
0,GIT,GIT_3N0T,50,3.19
0,GIT,GIT_3N0T,99,3.2
0,GIT,GIT_3N0T,37,3.21
0,GIT,GIT_3N0T,12,3.22
0,GIT,GIT_3N0T,3,3.25
0,GIT,GIT_3N0T,46,3.29
0,GIT,GIT_3N0T,33,3.31
0,GIT,GIT_3N0T,86,3.38
0,GIT,GIT_3N0T,14,3.42
0,GIT,GIT_3N0T,87,3.43
0,GIT,GIT_3N0T,73,3.5
0,GIT,GIT_3N0T,5,3.55
0,GIT,GIT_3N0T,61,3.55
0,GIT,GIT_3N0T,79,3.56
0,GIT,GIT_3N0T,39,3.56
0,GIT,GIT_3N0T,19,3.57
0,GIT,GIT_3N0T,70,3.6
0,GIT,GIT_3N0T,2,3.82
0,GIT,GIT_3N0T,72,3.84
0,GIT,GIT_3N0T,4,3.86
0,GIT,GIT_3N0T,80,3.88
0,GIT,GIT_3N0T,8,3.9
0,GIT,GIT_3N0T,15,4.0
0,GIT,GIT_3N0T,60,4.1
0,GIT,GIT_3N0T,23,4.17
0,GIT,GIT_3N0T,93,4.25
0,GIT,GIT_3N0T,91,4.32
0,GIT,GIT_3N0T,97,4.73
0,GIT,GIT_3N0T,22,4.79
0,GIT,GIT_3N0T,1,4.79
0,GIT,GIT_3N0T,84,4.95
0,GIT,GIT_3N0T,83,5.13
0,GIT,GIT_3N0T,64,5.13
0,GIT,GIT_3N0T,58,5.77
0,GIT,GIT_3N0T,55,5.9
0,GIT,GIT_3N0T,59,6.1
0,GIT,GIT_3N0T,35,6.27
0,GIT,GIT_3N0T,28,6.94
0,GIT,GIT_3N0T,44,6.2
0,GIT,GIT_3N0T,100,7.17
0,GIT,GIT_3N0T,57,7.7
0,GIT,GIT_3N0T,62,7.95
0,GIT,GIT_3N0T,17,8.18
0,GIT,GIT_3N0T,74,8.65
0,GIT,GIT_3N0T,25,8.66
0,GIT,GIT_3N0T,42,8.67
0,GIT,GIT_3N0T,6,8.91
0,GIT,GIT_3N0T,9,9.47
0,GIT,GIT_3N0T,13,9.57
0,GIT,GIT_3N0T,98,10.02
0,GIT,GIT_3N0T,75,10.09
0,GIT,GIT_3N0T,94,10.67
0,GIT,GIT_3N0T,20,10.67
0,GIT,GIT_3N0T,63,11.03
0,GIT,GIT_3N0T,71,11.28
0,GIT,GIT_3N0T,30,11.46
0,GIT,GIT_3N0T,69,11.8
0,GIT,GIT_3N0T,43,12.64
0,GIT,GIT_3N0T,65,12.66
0,GIT,GIT_3N0T,68,13.46
0,GIT,GIT_3N0T,78,13.81
0,GIT,GIT_3N0T,67,14.07
0,GIT,GIT_3N0T,40,7.19
0,GIT,GIT_3N0T,95,8.75
0,GIT,GIT_3N0T,89,8.93
0,GIT,GIT_3N0T,7,9.01
0,GIT,GIT_3N0T,31,12.78
0,GIT,GIT_3N0T,82,13.33
0,GIT,GIT_3N0T,49,16.18
0,GIT,GIT_3N0T,77,16.39
0,GIT,GIT_3pdc,26,196.12
0,GIT,GIT_3pdc,65,217.37
0,GIT,GIT_3pdc,94,230.83
0,GIT,GIT_3pdc,56,232.25
0,GIT,GIT_3pdc,75,238.13
0,GIT,GIT_3pdc,45,272.04
0,GIT,GIT_3pdc,67,281.52
0,GIT,GIT_3pdc,87,309.0
0,GIT,GIT_3pdc,86,313.73
0,GIT,GIT_3pdc,81,357.61
0,GIT,GIT_3pdc,16,397.82
0,GIT,GIT_3pdc,41,578.7
0,GIT,GIT_3pdc,8,204.04
0,GIT,GIT_3pdc,11,219.21
0,GIT,GIT_3pdc,24,224.03
0,GIT,GIT_3pdc,5,240.71
0,GIT,GIT_3pdc,98,243.14
0,GIT,GIT_3pdc,10,248.92
0,GIT,GIT_3pdc,97,268.71
0,GIT,GIT_3pdc,31,274.75
0,GIT,GIT_3pdc,84,283.78
0,GIT,GIT_3pdc,22,298.15
0,GIT,GIT_3pdc,61,358.14
0,GIT,GIT_3pdc,82,362.08
0,GIT,GIT_3pdc,57,372.63
0,GIT,GIT_3pdc,52,373.62
0,GIT,GIT_3pdc,74,379.28
0,GIT,GIT_3pdc,14,386.26
0,GIT,GIT_3pdc,63,398.18
0,GIT,GIT_3pdc,42,416.94
0,GIT,GIT_3pdc,4,421.67
0,GIT,GIT_3pdc,1,422.02
0,GIT,GIT_3pdc,21,422.04
0,GIT,GIT_3pdc,32,429.2
0,GIT,GIT_3pdc,59,429.87
0,GIT,GIT_3pdc,49,430.82
0,GIT,GIT_3pdc,64,434.5
0,GIT,GIT_3pdc,50,500.71
0,GIT,GIT_3pdc,99,565.72
0,GIT,GIT_3pdc,13,254.87
0,GIT,GIT_3pdc,46,265.98
0,GIT,GIT_3pdc,100,271.17
0,GIT,GIT_3pdc,68,285.02
0,GIT,GIT_3pdc,80,289.93
0,GIT,GIT_3pdc,70,295.35
0,GIT,GIT_3pdc,53,300.42
0,GIT,GIT_3pdc,96,303.09
0,GIT,GIT_3pdc,44,310.69
0,GIT,GIT_3pdc,19,355.07
0,GIT,GIT_3pdc,34,269.83
0,GIT,GIT_3pdc,7,277.24
0,GIT,GIT_3pdc,35,279.35
0,GIT,GIT_3pdc,85,283.92
0,GIT,GIT_3pdc,73,294.22
0,GIT,GIT_3pdc,9,303.56
0,GIT,GIT_3pdc,66,308.29
0,GIT,GIT_3pdc,29,308.89
0,GIT,GIT_3pdc,12,313.75
0,GIT,GIT_3pdc,25,314.26
0,GIT,GIT_3pdc,54,315.86
0,GIT,GIT_3pdc,93,316.56
0,GIT,GIT_3pdc,51,317.46
0,GIT,GIT_3pdc,40,328.75
0,GIT,GIT_3pdc,3,360.25
0,GIT,GIT_3pdc,33,444.42
0,GIT,GIT_3pdc,88,537.2
0,GIT,GIT_3pdc,39,315.31
0,GIT,GIT_3pdc,27,331.89
0,GIT,GIT_3pdc,95,348.54
0,GIT,GIT_3pdc,23,351.23
0,GIT,GIT_3pdc,77,371.1
0,GIT,GIT_3pdc,30,375.79
0,GIT,GIT_3pdc,79,400.26
0,GIT,GIT_3pdc,89,378.13
0,GIT,GIT_3pdc,36,381.13
0,GIT,GIT_3pdc,83,382.6
0,GIT,GIT_3pdc,58,399.48
0,GIT,GIT_3pdc,37,404.21
0,GIT,GIT_3pdc,2,413.59
0,GIT,GIT_3pdc,62,389.05
0,GIT,GIT_3pdc,18,390.73
0,GIT,GIT_3pdc,55,411.57
0,GIT,GIT_3pdc,60,426.45
0,GIT,GIT_3pdc,69,455.64
0,GIT,GIT_3pdc,76,440.9
0,GIT,GIT_3pdc,90,458.39
0,GIT,GIT_3pdc,15,487.54
0,GIT,GIT_3pdc,72,491.5
0,GIT,GIT_3pdc,20,472.92
0,GIT,GIT_3pdc,91,480.43
0,GIT,GIT_3pdc,92,499.22
0,GIT,GIT_3pdc,17,504.45
0,GIT,GIT_3pdc,78,512.17
0,GIT,GIT_3pdc,6,517.36
0,GIT,GIT_3pdc,43,550.05
0,GIT,GIT_3pdc,28,503.42
0,GIT,GIT_3pdc,38,534.89
0,GIT,GIT_3pdc,47,573.62
0,GIT,GIT_3pdc,48,606.51
0,GIT,GIT_3pdc,71,640.16
0,GIT,GIT_2x4d,77,-3.97
0,GIT,GIT_2x4d,29,-3.96
0,GIT,GIT_2x4d,21,-3.95
0,GIT,GIT_2x4d,70,-3.95
0,GIT,GIT_2x4d,67,-3.94
0,GIT,GIT_2x4d,48,-3.93
0,GIT,GIT_2x4d,58,-3.93
0,GIT,GIT_2x4d,61,-3.93
0,GIT,GIT_2x4d,54,-3.92
0,GIT,GIT_2x4d,56,-3.91
0,GIT,GIT_2x4d,16,-3.91
0,GIT,GIT_2x4d,42,-3.91
0,GIT,GIT_2x4d,69,-3.91
0,GIT,GIT_2x4d,95,-3.91
0,GIT,GIT_2x4d,25,-3.9
0,GIT,GIT_2x4d,19,-3.9
0,GIT,GIT_2x4d,60,-3.9
0,GIT,GIT_2x4d,2,-3.9
0,GIT,GIT_2x4d,88,-3.88
0,GIT,GIT_2x4d,57,-3.88
0,GIT,GIT_2x4d,51,-3.86
0,GIT,GIT_2x4d,17,-3.81
0,GIT,GIT_2x4d,72,-3.81
0,GIT,GIT_2x4d,40,-3.8
0,GIT,GIT_2x4d,71,-3.79
0,GIT,GIT_2x4d,3,-3.78
0,GIT,GIT_2x4d,53,-3.77
0,GIT,GIT_2x4d,83,-3.76
0,GIT,GIT_2x4d,41,-3.7
0,GIT,GIT_2x4d,82,-3.58
0,GIT,GIT_2x4d,87,-3.33
0,GIT,GIT_2x4d,47,-3.22
0,GIT,GIT_2x4d,34,-3.71
0,GIT,GIT_2x4d,1,-3.7
0,GIT,GIT_2x4d,23,-3.6
0,GIT,GIT_2x4d,100,-3.58
0,GIT,GIT_2x4d,20,-3.56
0,GIT,GIT_2x4d,11,-3.47
0,GIT,GIT_2x4d,98,-3.41
0,GIT,GIT_2x4d,75,-3.41
0,GIT,GIT_2x4d,28,-3.41
0,GIT,GIT_2x4d,15,-3.41
0,GIT,GIT_2x4d,63,-3.4
0,GIT,GIT_2x4d,22,-3.4
0,GIT,GIT_2x4d,9,-3.38
0,GIT,GIT_2x4d,6,-3.37
0,GIT,GIT_2x4d,93,-3.34
0,GIT,GIT_2x4d,52,-3.31
0,GIT,GIT_2x4d,8,-3.68
0,GIT,GIT_2x4d,66,-3.58
0,GIT,GIT_2x4d,94,-3.53
0,GIT,GIT_2x4d,78,-3.42
0,GIT,GIT_2x4d,24,-3.21
0,GIT,GIT_2x4d,36,-3.18
0,GIT,GIT_2x4d,5,-3.65
0,GIT,GIT_2x4d,84,-3.65
0,GIT,GIT_2x4d,86,-3.64
0,GIT,GIT_2x4d,31,-3.63
0,GIT,GIT_2x4d,46,-3.63
0,GIT,GIT_2x4d,73,-3.62
0,GIT,GIT_2x4d,80,-3.61
0,GIT,GIT_2x4d,55,-3.57
0,GIT,GIT_2x4d,92,-3.55
0,GIT,GIT_2x4d,85,-3.55
0,GIT,GIT_2x4d,99,-3.55
0,GIT,GIT_2x4d,89,-3.53
0,GIT,GIT_2x4d,39,-3.52
0,GIT,GIT_2x4d,79,-3.52
0,GIT,GIT_2x4d,68,-3.51
0,GIT,GIT_2x4d,35,-3.51
0,GIT,GIT_2x4d,12,-3.49
0,GIT,GIT_2x4d,76,-3.47
0,GIT,GIT_2x4d,7,-3.47
0,GIT,GIT_2x4d,44,-3.45
0,GIT,GIT_2x4d,30,-3.43
0,GIT,GIT_2x4d,13,-3.34
0,GIT,GIT_2x4d,50,-3.61
0,GIT,GIT_2x4d,65,-3.58
0,GIT,GIT_2x4d,26,-3.57
0,GIT,GIT_2x4d,62,-3.56
0,GIT,GIT_2x4d,43,-3.55
0,GIT,GIT_2x4d,81,-3.55
0,GIT,GIT_2x4d,64,-3.53
0,GIT,GIT_2x4d,96,-3.52
0,GIT,GIT_2x4d,59,-3.48
0,GIT,GIT_2x4d,49,-3.41
0,GIT,GIT_2x4d,37,-3.4
0,GIT,GIT_2x4d,74,-3.39
0,GIT,GIT_2x4d,27,-3.35
0,GIT,GIT_2x4d,32,-3.32
0,GIT,GIT_2x4d,91,-3.6
0,GIT,GIT_2x4d,4,-3.55
0,GIT,GIT_2x4d,33,-3.52
0,GIT,GIT_2x4d,90,-3.51
0,GIT,GIT_2x4d,10,-3.43
0,GIT,GIT_2x4d,45,-3.43
0,GIT,GIT_2x4d,97,-3.37
0,GIT,GIT_2x4d,38,-3.36
0,GIT,GIT_2x4d,18,-3.24
0,GIT,GIT_2x4d,14,-3.02
0,GIT,GIT_3g0d,45,-4.86
0,GIT,GIT_3g0d,55,-4.84
0,GIT,GIT_3g0d,16,-4.68
0,GIT,GIT_3g0d,38,-4.62
0,GIT,GIT_3g0d,90,-4.58
0,GIT,GIT_3g0d,19,-4.54
0,GIT,GIT_3g0d,23,-4.38
0,GIT,GIT_3g0d,73,-4.27
0,GIT,GIT_3g0d,22,-4.19
0,GIT,GIT_3g0d,41,-4.17
0,GIT,GIT_3g0d,75,-4.11
0,GIT,GIT_3g0d,83,-3.83
0,GIT,GIT_3g0d,25,-3.83
0,GIT,GIT_3g0d,81,-3.82
0,GIT,GIT_3g0d,5,-3.63
0,GIT,GIT_3g0d,56,-3.51
0,GIT,GIT_3g0d,54,-3.45
0,GIT,GIT_3g0d,85,-2.91
0,GIT,GIT_3g0d,9,-2.71
0,GIT,GIT_3g0d,72,-4.38
0,GIT,GIT_3g0d,17,-3.98
0,GIT,GIT_3g0d,64,-3.77
0,GIT,GIT_3g0d,96,-3.59
0,GIT,GIT_3g0d,93,-3.46
0,GIT,GIT_3g0d,82,-3.41
0,GIT,GIT_3g0d,74,-3.4
0,GIT,GIT_3g0d,40,-4.17
0,GIT,GIT_3g0d,32,-3.92
0,GIT,GIT_3g0d,79,-3.92
0,GIT,GIT_3g0d,4,-3.89
0,GIT,GIT_3g0d,88,-3.85
0,GIT,GIT_3g0d,8,-3.84
0,GIT,GIT_3g0d,98,-3.84
0,GIT,GIT_3g0d,35,-3.83
0,GIT,GIT_3g0d,58,-3.83
0,GIT,GIT_3g0d,28,-3.81
0,GIT,GIT_3g0d,3,-3.8
0,GIT,GIT_3g0d,1,-3.79
0,GIT,GIT_3g0d,92,-3.77
0,GIT,GIT_3g0d,57,-3.76
0,GIT,GIT_3g0d,97,-3.75
0,GIT,GIT_3g0d,44,-3.74
0,GIT,GIT_3g0d,34,-3.74
0,GIT,GIT_3g0d,91,-3.74
0,GIT,GIT_3g0d,84,-3.68
0,GIT,GIT_3g0d,13,-3.67
0,GIT,GIT_3g0d,18,-3.65
0,GIT,GIT_3g0d,12,-3.63
0,GIT,GIT_3g0d,71,-3.63
0,GIT,GIT_3g0d,15,-3.62
0,GIT,GIT_3g0d,21,-3.57
0,GIT,GIT_3g0d,69,-3.56
0,GIT,GIT_3g0d,67,-3.55
0,GIT,GIT_3g0d,46,-3.53
0,GIT,GIT_3g0d,37,-3.49
0,GIT,GIT_3g0d,100,-3.22
0,GIT,GIT_3g0d,52,-3.11
0,GIT,GIT_3g0d,78,-3.76
0,GIT,GIT_3g0d,27,-3.71
0,GIT,GIT_3g0d,42,-3.7
0,GIT,GIT_3g0d,36,-3.66
0,GIT,GIT_3g0d,53,-3.66
0,GIT,GIT_3g0d,26,-3.63
0,GIT,GIT_3g0d,86,-3.63
0,GIT,GIT_3g0d,50,-3.61
0,GIT,GIT_3g0d,68,-3.58
0,GIT,GIT_3g0d,2,-3.57
0,GIT,GIT_3g0d,20,-3.53
0,GIT,GIT_3g0d,30,-3.53
0,GIT,GIT_3g0d,89,-3.52
0,GIT,GIT_3g0d,48,-3.49
0,GIT,GIT_3g0d,65,-3.42
0,GIT,GIT_3g0d,62,-3.41
0,GIT,GIT_3g0d,10,-3.36
0,GIT,GIT_3g0d,24,-3.36
0,GIT,GIT_3g0d,77,-3.34
0,GIT,GIT_3g0d,7,-3.32
0,GIT,GIT_3g0d,31,-3.31
0,GIT,GIT_3g0d,76,-3.08
0,GIT,GIT_3g0d,66,-3.04
0,GIT,GIT_3g0d,80,-2.84
0,GIT,GIT_3g0d,59,-2.77
0,GIT,GIT_3g0d,33,-3.66
0,GIT,GIT_3g0d,49,-3.49
0,GIT,GIT_3g0d,29,-3.47
0,GIT,GIT_3g0d,47,-3.42
0,GIT,GIT_3g0d,61,-3.42
0,GIT,GIT_3g0d,6,-3.36
0,GIT,GIT_3g0d,95,-3.23
0,GIT,GIT_3g0d,94,-3.13
0,GIT,GIT_3g0d,60,-3.42
0,GIT,GIT_3g0d,70,-3.29
0,GIT,GIT_3g0d,99,-3.05
0,GIT,GIT_3g0d,39,-3.03
0,GIT,GIT_3g0d,63,-2.73
0,GIT,GIT_3g0d,51,-2.5
0,GIT,GIT_3g0d,43,-3.05
0,GIT,GIT_3g0d,14,-2.85
0,GIT,GIT_3g0d,87,-2.93
0,GIT,GIT_3g0d,11,-2.39
0,GIT,GIT_4LAC,84,298.92
0,GIT,GIT_4LAC,1,299.16
0,GIT,GIT_4LAC,70,309.22
0,GIT,GIT_4LAC,13,312.06
0,GIT,GIT_4LAC,21,322.7
0,GIT,GIT_4LAC,27,323.9
0,GIT,GIT_4LAC,29,324.4
0,GIT,GIT_4LAC,54,326.18
0,GIT,GIT_4LAC,97,334.93
0,GIT,GIT_4LAC,88,335.35
0,GIT,GIT_4LAC,33,336.78
0,GIT,GIT_4LAC,59,337.1
0,GIT,GIT_4LAC,91,337.14
0,GIT,GIT_4LAC,34,337.17
0,GIT,GIT_4LAC,61,359.73
0,GIT,GIT_4LAC,90,360.7
0,GIT,GIT_4LAC,22,362.39
0,GIT,GIT_4LAC,52,375.16
0,GIT,GIT_4LAC,73,379.97
0,GIT,GIT_4LAC,51,386.79
0,GIT,GIT_4LAC,47,388.3
0,GIT,GIT_4LAC,85,393.93
0,GIT,GIT_4LAC,12,395.26
0,GIT,GIT_4LAC,63,442.65
0,GIT,GIT_4LAC,56,474.8
0,GIT,GIT_4LAC,2,492.6
0,GIT,GIT_4LAC,79,538.87
0,GIT,GIT_4LAC,57,544.23
0,GIT,GIT_4LAC,8,546.85
0,GIT,GIT_4LAC,46,552.94
0,GIT,GIT_4LAC,55,578.41
0,GIT,GIT_4LAC,26,578.85
0,GIT,GIT_4LAC,92,621.6
0,GIT,GIT_4LAC,77,753.0
0,GIT,GIT_4LAC,19,398.04
0,GIT,GIT_4LAC,44,427.93
0,GIT,GIT_4LAC,17,432.45
0,GIT,GIT_4LAC,30,466.05
0,GIT,GIT_4LAC,69,662.56
0,GIT,GIT_4LAC,10,476.85
0,GIT,GIT_4LAC,78,504.5
0,GIT,GIT_4LAC,94,536.16
0,GIT,GIT_4LAC,18,541.02
0,GIT,GIT_4LAC,15,543.73
0,GIT,GIT_4LAC,40,551.8
0,GIT,GIT_4LAC,96,557.53
0,GIT,GIT_4LAC,11,512.79
0,GIT,GIT_4LAC,36,558.0
0,GIT,GIT_4LAC,49,591.82
0,GIT,GIT_4LAC,86,559.19
0,GIT,GIT_4LAC,81,559.31
0,GIT,GIT_4LAC,66,566.91
0,GIT,GIT_4LAC,14,577.4
0,GIT,GIT_4LAC,74,600.26
0,GIT,GIT_4LAC,76,619.24
0,GIT,GIT_4LAC,64,666.23
0,GIT,GIT_4LAC,43,677.13
0,GIT,GIT_4LAC,28,694.4
0,GIT,GIT_4LAC,72,718.74
0,GIT,GIT_4LAC,38,586.91
0,GIT,GIT_4LAC,48,604.95
0,GIT,GIT_4LAC,7,623.06
0,GIT,GIT_4LAC,99,670.29
0,GIT,GIT_4LAC,89,676.59
0,GIT,GIT_4LAC,95,677.85
0,GIT,GIT_4LAC,98,693.37
0,GIT,GIT_4LAC,5,707.65
0,GIT,GIT_4LAC,20,631.34
0,GIT,GIT_4LAC,67,643.58
0,GIT,GIT_4LAC,4,661.31
0,GIT,GIT_4LAC,25,668.54
0,GIT,GIT_4LAC,37,724.3
0,GIT,GIT_4LAC,32,750.98
0,GIT,GIT_4LAC,100,671.73
0,GIT,GIT_4LAC,65,690.57
0,GIT,GIT_4LAC,80,717.63
0,GIT,GIT_4LAC,24,725.49
0,GIT,GIT_4LAC,58,729.82
0,GIT,GIT_4LAC,60,756.94
0,GIT,GIT_4LAC,23,725.82
0,GIT,GIT_4LAC,9,761.99
0,GIT,GIT_4LAC,68,772.9
0,GIT,GIT_4LAC,31,774.75
0,GIT,GIT_4LAC,62,776.35
0,GIT,GIT_4LAC,42,776.7
0,GIT,GIT_4LAC,16,779.36
0,GIT,GIT_4LAC,83,784.62
0,GIT,GIT_4LAC,3,785.57
0,GIT,GIT_4LAC,82,790.09
0,GIT,GIT_4LAC,41,795.98
0,GIT,GIT_4LAC,50,876.61
0,GIT,GIT_4LAC,53,797.6
0,GIT,GIT_4LAC,71,875.17
0,GIT,GIT_4LAC,6,882.72
0,GIT,GIT_4LAC,35,893.36
0,GIT,GIT_4LAC,39,897.67
0,GIT,GIT_4LAC,75,913.54
0,GIT,GIT_4LAC,93,920.41
0,GIT,GIT_4LAC,87,952.81
0,GIT,GIT_4LAC,45,966.82
0,GIT,GIT_5sym,20,265.06
0,GIT,GIT_5sym,6,300.09
0,GIT,GIT_5sym,10,527.52
0,GIT,GIT_5sym,90,377.16
0,GIT,GIT_5sym,79,428.2
0,GIT,GIT_5sym,51,436.82
0,GIT,GIT_5sym,81,457.58
0,GIT,GIT_5sym,42,464.69
0,GIT,GIT_5sym,58,471.4
0,GIT,GIT_5sym,37,476.83
0,GIT,GIT_5sym,49,479.17
0,GIT,GIT_5sym,83,482.44
0,GIT,GIT_5sym,47,497.4
0,GIT,GIT_5sym,94,523.93
0,GIT,GIT_5sym,35,525.15
0,GIT,GIT_5sym,84,536.89
0,GIT,GIT_5sym,91,624.7
0,GIT,GIT_5sym,50,629.64
0,GIT,GIT_5sym,63,653.41
0,GIT,GIT_5sym,24,665.79
0,GIT,GIT_5sym,48,669.64
0,GIT,GIT_5sym,26,677.72
0,GIT,GIT_5sym,67,696.01
0,GIT,GIT_5sym,68,703.81
0,GIT,GIT_5sym,34,768.42
0,GIT,GIT_5sym,28,447.21
0,GIT,GIT_5sym,46,477.39
0,GIT,GIT_5sym,65,488.72
0,GIT,GIT_5sym,88,489.01
0,GIT,GIT_5sym,15,489.01
0,GIT,GIT_5sym,19,495.18
0,GIT,GIT_5sym,97,500.31
0,GIT,GIT_5sym,96,720.14
0,GIT,GIT_5sym,16,460.19
0,GIT,GIT_5sym,73,463.95
0,GIT,GIT_5sym,45,489.85
0,GIT,GIT_5sym,31,625.27
0,GIT,GIT_5sym,41,651.93
0,GIT,GIT_5sym,92,869.3
0,GIT,GIT_5sym,86,479.11
0,GIT,GIT_5sym,77,500.65
0,GIT,GIT_5sym,9,507.75
0,GIT,GIT_5sym,18,516.85
0,GIT,GIT_5sym,52,503.35
0,GIT,GIT_5sym,59,518.45
0,GIT,GIT_5sym,93,521.34
0,GIT,GIT_5sym,61,522.68
0,GIT,GIT_5sym,3,522.86
0,GIT,GIT_5sym,75,523.88
0,GIT,GIT_5sym,71,526.72
0,GIT,GIT_5sym,1,528.71
0,GIT,GIT_5sym,38,545.83
0,GIT,GIT_5sym,78,574.54
0,GIT,GIT_5sym,87,574.81
0,GIT,GIT_5sym,29,632.76
0,GIT,GIT_5sym,89,635.83
0,GIT,GIT_5sym,98,646.42
0,GIT,GIT_5sym,13,649.17
0,GIT,GIT_5sym,36,700.19
0,GIT,GIT_5sym,17,796.63
0,GIT,GIT_5sym,56,507.06
0,GIT,GIT_5sym,60,508.78
0,GIT,GIT_5sym,64,519.36
0,GIT,GIT_5sym,80,571.37
0,GIT,GIT_5sym,54,655.01
0,GIT,GIT_5sym,40,657.68
0,GIT,GIT_5sym,32,676.57
0,GIT,GIT_5sym,57,666.07
0,GIT,GIT_5sym,11,684.36
0,GIT,GIT_5sym,95,686.91
0,GIT,GIT_5sym,44,704.18
0,GIT,GIT_5sym,22,723.72
0,GIT,GIT_5sym,66,805.02
0,GIT,GIT_5sym,100,680.04
0,GIT,GIT_5sym,85,680.09
0,GIT,GIT_5sym,76,683.28
0,GIT,GIT_5sym,72,681.43
0,GIT,GIT_5sym,2,686.08
0,GIT,GIT_5sym,21,687.09
0,GIT,GIT_5sym,25,689.49
0,GIT,GIT_5sym,12,693.26
0,GIT,GIT_5sym,8,695.89
0,GIT,GIT_5sym,23,699.08
0,GIT,GIT_5sym,69,699.91
0,GIT,GIT_5sym,70,700.63
0,GIT,GIT_5sym,4,701.74
0,GIT,GIT_5sym,5,728.64
0,GIT,GIT_5sym,30,731.37
0,GIT,GIT_5sym,43,733.72
0,GIT,GIT_5sym,62,736.84
0,GIT,GIT_5sym,99,750.82
0,GIT,GIT_5sym,7,805.09
0,GIT,GIT_5sym,53,879.47
0,GIT,GIT_5sym,27,933.22
0,GIT,GIT_5sym,74,737.72
0,GIT,GIT_5sym,55,777.24
0,GIT,GIT_5sym,82,789.37
